name,gitUrl,commitID,repoName,lastCommitDate
j-easy:easy-random,https://github.com/j-easy/easy-random.git,51150d4621c4ec6d534d99e6a71eeaeb2e11caaf,easy-random,2023-09-09 22:48:13 +0200
wmz7year:Thrift-Connection-Pool,https://github.com/wmz7year/Thrift-Connection-Pool.git,664df53dab12f87a53442e63dcaef1a7af5a484b,Thrift-Connection-Pool,2016-05-09 17:49:33 +0800
lanyonm:playground,https://github.com/lanyonm/playground.git,c0c50b69bfb08cae2d267bd95774be66df2ddb1b,playground,2016-01-04 09:22:09 -0600
magro:kryo-serializers,https://github.com/magro/kryo-serializers.git,cc89b036d90403a9c6c98dd13800811a33a48962,kryo-serializers,2019-05-16 15:11:51 +0200
maihaoche:rocketmq-spring-boot-starter,https://github.com/maihaoche/rocketmq-spring-boot-starter.git,3992d46bd24c859cd1bd903689f9f1e5cb73f1f4,rocketmq-spring-boot-starter,2020-06-05 15:00:49 +0800
robert-bor:CSVeed,https://github.com/robert-bor/CSVeed.git,b0c7334acf4c1603b29aa229cf1fc633fde73e84,CSVeed,2024-02-09 17:58:54 -0500
leonchen83:redis-rdb-cli,https://github.com/leonchen83/redis-rdb-cli.git,eb98bb08b9216e7e48582ff82744696ff4938c5a,redis-rdb-cli,2024-02-21 17:57:29 +0800
GrammarViz2:grammarviz2_src,https://github.com/GrammarViz2/grammarviz2_src.git,e6f5fecd4e16f6abf3b5bf45f994efe5995121a5,grammarviz2_src,2022-01-10 21:10:41 +0100
gabrie-allaigre:sonar-gitlab-plugin,https://github.com/gabrie-allaigre/sonar-gitlab-plugin.git,1a6b20737c0e034fed35f555442fa493c6268e9f,sonar-gitlab-plugin,2019-05-15 10:21:09 +0200
EsotericSoftware:reflectasm,https://github.com/EsotericSoftware/reflectasm.git,cad4d755114e80169727fd030c85d55db3997bd8,reflectasm,2022-11-10 14:40:46 -0400
